STU_ID,X3TGPA9TH,X1TXMTH,X1PAREDU,X1FAMINCOME,X1POVERTY,X1POVERTY130,X1PAR1EMP,X1SEX,X1RACE,X1STDOB,X3TCREDADV,X3TCREDHON,X5DUALCRSFLG,A1G9STUDY,X3TGPAACAD,X3TGPA12TH,X5GPAALL,X1PAREDU_label,X1SEX_label,X1RACE_label,X1SEX_1.0,X1SEX_2.0,X1RACE_1.0,X1RACE_2.0,X1RACE_3.0,X1RACE_4.0,X1RACE_5.0,X1RACE_6.0,X1RACE_7.0,X1RACE_8.0
16092,2.5,-0.5924,2.0,5.0,0.0,0.0,2.0,2.0,8.0,199309.0,0.0,8.0,3.0,0.0,2.5,2.5,3.0,HS diploma,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16093,,-0.8688,2.0,2.0,0.0,0.0,2.0,2.0,5.0,199308.0,,,,0.0,,,,HS diploma,Female,Hispanic (race specified),0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16094,4.0,0.276,3.0,4.0,0.0,0.0,4.0,2.0,8.0,199409.0,0.5,6.5,,1.0,4.0,4.0,,Certificate,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16095,2.5,-0.2112,2.0,5.0,0.0,0.0,4.0,1.0,8.0,199411.0,0.0,1.0,3.0,0.0,2.5,3.5,3.6,HS diploma,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16096,3.5,-0.2064,,,,,,2.0,8.0,199404.0,0.0,1.0,,0.0,2.5,3.0,,,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16097,1.5,-0.5466,4.0,3.0,0.0,0.0,4.0,2.0,3.0,199404.0,0.5,0.5,,1.0,2.0,,,Some college/Associate,Female,Black,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16098,3.0,1.6428,7.0,11.0,0.0,0.0,4.0,1.0,8.0,199505.0,12.5,0.0,3.0,0.0,2.5,2.5,1.7,Graduate degree,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16099,3.0,0.2775,4.0,9.0,0.0,0.0,4.0,2.0,3.0,199509.0,0.0,0.0,,1.0,3.0,3.5,,Some college/Associate,Female,Black,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16100,3.5,0.0714,2.0,3.0,0.0,0.0,3.0,2.0,8.0,199501.0,1.0,1.0,3.0,0.0,4.0,4.0,2.9,HS diploma,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16101,3.0,-0.7782,1.0,1.0,1.0,1.0,2.0,2.0,8.0,199401.0,0.0,0.0,,0.0,3.0,3.5,,Less than HS,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16102,1.5,-0.4455,,,,,,2.0,8.0,199411.0,0.0,0.0,,0.0,1.5,2.5,,,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16103,4.0,1.8542,2.0,3.0,0.0,0.0,2.0,2.0,8.0,199503.0,1.5,0.5,2.0,1.0,3.5,,2.0,HS diploma,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16104,,0.9232,4.0,9.0,0.0,0.0,4.0,2.0,8.0,199405.0,,,,0.0,,,,Some college/Associate,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16105,4.0,2.0034,4.0,2.0,1.0,1.0,2.0,2.0,8.0,199506.0,0.0,0.0,3.0,0.0,4.0,4.0,3.9,Some college/Associate,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16106,0.5,-2.2329,,,,,,2.0,8.0,199211.0,0.0,0.0,,1.0,0.25,,,,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16107,3.0,-0.3449,2.0,7.0,0.0,0.0,2.0,1.0,8.0,199409.0,1.5,0.0,,0.0,2.5,,,HS diploma,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16108,,-0.1832,4.0,2.0,0.0,1.0,2.0,2.0,6.0,199504.0,0.5,0.0,3.0,0.0,3.0,3.0,2.4,Some college/Associate,Female,Multiracial,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16109,2.5,-0.9777,,,,,,2.0,8.0,199412.0,0.0,0.0,1.0,1.0,2.0,2.5,3.0,,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16110,2.5,-2.3823,2.0,2.0,0.0,0.0,4.0,1.0,5.0,199503.0,1.0,0.0,3.0,0.0,2.0,2.5,1.2,HS diploma,Male,Hispanic (race specified),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16111,,-0.1168,4.0,4.0,0.0,0.0,3.0,1.0,3.0,199502.0,3.5,0.0,3.0,1.0,2.5,3.0,2.2,Some college/Associate,Male,Black,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16112,2.5,-0.4706,3.0,4.0,0.0,0.0,4.0,1.0,8.0,199412.0,0.0,0.0,2.0,0.0,2.5,3.0,2.8,Certificate,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16113,1.0,-0.4657,2.0,2.0,1.0,1.0,2.0,1.0,3.0,199410.0,0.0,0.0,,1.0,1.0,1.0,,HS diploma,Male,Black,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16114,2.5,-0.0184,3.0,3.0,0.0,0.0,2.0,2.0,3.0,199312.0,0.0,0.0,,0.0,2.0,2.0,,Certificate,Female,Black,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16115,2.0,0.1618,,,,,,2.0,3.0,199412.0,0.0,0.0,,1.0,2.5,2.5,,,Female,Black,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16116,2.0,,,,,,,1.0,,199500.0,0.0,1.0,3.0,1.0,1.5,2.5,2.5,,Male,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16117,2.0,,4.0,8.0,0.0,0.0,4.0,2.0,8.0,199400.0,0.5,0.0,3.0,1.0,2.0,3.0,2.3,Some college/Associate,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16118,0.25,-1.9348,1.0,1.0,1.0,1.0,1.0,1.0,5.0,199412.0,0.0,0.0,,0.0,0.5,,,Less than HS,Male,Hispanic (race specified),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16120,3.5,-0.8836,5.0,9.0,0.0,0.0,4.0,2.0,8.0,199409.0,0.0,0.0,2.0,0.0,3.0,3.0,2.3,Bachelor,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16121,1.0,,,,,,,2.0,8.0,,1.0,0.0,,,1.5,2.5,,,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16122,2.5,0.9104,4.0,5.0,0.0,0.0,3.0,1.0,8.0,199506.0,6.5,0.0,,0.0,2.5,3.5,,Some college/Associate,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16123,2.5,-1.4833,3.0,3.0,0.0,0.0,4.0,2.0,5.0,199406.0,0.0,0.0,,1.0,2.5,,,Certificate,Female,Hispanic (race specified),0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16124,3.0,0.1639,4.0,5.0,0.0,0.0,2.0,2.0,8.0,199504.0,0.0,0.0,,1.0,2.5,2.0,,Some college/Associate,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16126,3.5,1.6672,,,,,,1.0,2.0,199408.0,5.0,4.0,3.0,1.0,3.5,3.5,3.4,,Male,Asian,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16127,3.0,,,,,,,1.0,2.0,199300.0,0.0,0.0,3.0,0.0,3.0,2.5,1.5,,Male,Asian,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16129,3.5,-0.0219,4.0,5.0,0.0,0.0,3.0,1.0,8.0,199505.0,0.0,0.0,,0.0,3.0,4.0,,Some college/Associate,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16130,2.0,0.1744,5.0,10.0,0.0,0.0,4.0,2.0,8.0,199501.0,0.0,0.0,3.0,0.0,2.0,2.0,2.3,Bachelor,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16131,2.0,,,,,,,1.0,5.0,199500.0,0.0,0.0,,,1.5,1.5,,,Male,Hispanic (race specified),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16133,2.0,-0.8042,3.0,2.0,0.0,1.0,2.0,2.0,8.0,199406.0,1.0,0.0,,0.0,2.0,2.0,,Certificate,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16134,3.0,-0.4627,2.0,2.0,0.0,0.0,4.0,2.0,8.0,199502.0,1.0,0.0,3.0,0.0,3.0,4.0,2.0,HS diploma,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16135,3.5,-0.2965,5.0,9.0,0.0,0.0,4.0,2.0,8.0,199506.0,0.0,0.0,3.0,1.0,2.5,3.5,2.6,Bachelor,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16136,3.5,1.1768,,,,,,2.0,2.0,199508.0,2.0,5.0,3.0,0.0,4.0,4.0,3.9,,Female,Asian,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16137,4.0,1.8159,4.0,4.0,0.0,0.0,2.0,2.0,2.0,199412.0,3.0,8.5,2.0,,3.5,3.5,3.6,Some college/Associate,Female,Asian,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16138,1.0,-1.5076,,,,,,2.0,8.0,199405.0,0.0,0.0,,0.0,1.5,2.0,,,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16139,3.5,0.3737,5.0,7.0,0.0,0.0,4.0,1.0,8.0,199503.0,0.0,2.0,2.0,1.0,3.5,3.5,2.7,Bachelor,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16140,2.0,0.8214,5.0,7.0,0.0,0.0,4.0,2.0,8.0,199506.0,0.0,0.0,3.0,1.0,2.5,,2.8,Bachelor,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16143,3.0,0.1551,2.0,5.0,0.0,0.0,4.0,2.0,8.0,199502.0,1.0,0.0,2.0,0.0,3.0,4.0,3.5,HS diploma,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16144,4.0,1.9981,4.0,6.0,0.0,0.0,4.0,1.0,8.0,199406.0,4.5,10.0,3.0,0.0,4.0,4.0,3.8,Some college/Associate,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16145,3.0,-0.3775,2.0,1.0,1.0,1.0,4.0,1.0,8.0,199507.0,0.0,0.0,3.0,1.0,3.0,3.0,4.0,HS diploma,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16146,3.5,0.0856,1.0,2.0,1.0,1.0,1.0,1.0,5.0,199411.0,5.0,8.0,3.0,,3.5,3.5,2.4,Less than HS,Male,Hispanic (race specified),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16147,3.5,0.1972,,,,,,1.0,3.0,199404.0,0.0,0.0,3.0,0.0,3.5,4.0,3.9,,Male,Black,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16148,3.5,0.2292,3.0,4.0,0.0,0.0,4.0,2.0,6.0,199509.0,4.0,5.0,,0.0,3.5,3.5,,Certificate,Female,Multiracial,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16149,3.0,1.245,2.0,8.0,0.0,0.0,4.0,1.0,6.0,199502.0,1.0,1.0,3.0,0.0,3.0,3.0,3.3,HS diploma,Male,Multiracial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16150,2.5,0.258,5.0,8.0,0.0,0.0,4.0,2.0,8.0,199506.0,5.5,6.5,3.0,0.0,3.0,3.5,3.3,Bachelor,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16152,2.5,-1.8523,,,,,,2.0,8.0,199506.0,1.0,0.0,,0.0,2.5,3.5,,,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16153,,-0.763,1.0,2.0,0.0,0.0,2.0,2.0,5.0,199403.0,,,,1.0,,,,Less than HS,Female,Hispanic (race specified),0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16154,3.5,1.1537,5.0,9.0,0.0,0.0,4.0,2.0,8.0,199412.0,5.0,2.0,3.0,1.0,3.5,4.0,3.8,Bachelor,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16155,1.5,1.2644,,,,,,2.0,5.0,199506.0,1.0,0.0,,,2.0,2.5,,,Female,Hispanic (race specified),0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16156,,,,,,,,2.0,,199500.0,,,3.0,0.0,,,1.3,,Female,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16157,,0.0868,3.0,1.0,1.0,1.0,2.0,2.0,8.0,199502.0,,,,0.0,,,,Certificate,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16158,,-0.6094,,,,,,2.0,8.0,199502.0,,,,,,,,,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16159,2.0,0.7877,,,,,,1.0,4.0,199506.0,0.5,0.0,3.0,,1.5,1.0,2.5,,Male,Hispanic (no race),1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16160,2.5,0.7596,4.0,3.0,0.0,0.0,3.0,1.0,6.0,199411.0,0.5,0.0,3.0,1.0,2.5,2.5,3.5,Some college/Associate,Male,Multiracial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16161,3.0,0.3922,4.0,6.0,0.0,0.0,2.0,2.0,8.0,199502.0,4.0,2.5,,1.0,2.5,3.0,,Some college/Associate,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16162,1.5,,,,,,,2.0,,199400.0,0.0,0.0,1.0,0.0,1.0,1.5,0.0,,Female,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16163,4.0,1.2027,7.0,13.0,0.0,0.0,2.0,2.0,8.0,199506.0,2.0,0.0,2.0,0.0,3.5,3.5,3.0,Graduate degree,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16164,2.5,-0.4486,2.0,2.0,0.0,0.0,4.0,2.0,5.0,199410.0,0.0,0.0,,0.0,2.0,2.5,,HS diploma,Female,Hispanic (race specified),0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16166,1.0,-1.4578,,,,,,1.0,5.0,199408.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,,Male,Hispanic (race specified),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16167,4.0,-0.4785,,,,,,1.0,8.0,199410.0,2.5,0.0,2.0,0.0,3.5,3.5,2.6,,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16168,2.5,-1.8182,3.0,3.0,0.0,0.0,4.0,1.0,5.0,199411.0,1.0,1.0,,0.0,2.5,2.5,,Certificate,Male,Hispanic (race specified),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16169,3.5,,,,,,,1.0,,199500.0,7.0,0.0,2.0,0.0,3.5,4.0,4.0,,Male,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16170,3.0,0.1202,3.0,5.0,0.0,0.0,4.0,2.0,5.0,199410.0,2.0,10.0,3.0,0.0,3.5,3.0,2.9,Certificate,Female,Hispanic (race specified),0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16171,2.0,-0.7443,,,,,,1.0,3.0,199504.0,0.0,0.0,,0.0,1.0,2.0,,,Male,Black,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16172,2.5,-1.1975,,,,,,2.0,2.0,199509.0,1.0,0.0,3.0,0.0,2.0,2.0,2.1,,Female,Asian,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16173,3.5,0.3942,4.0,2.0,1.0,1.0,4.0,2.0,3.0,199411.0,0.0,1.0,2.0,1.0,3.0,3.0,1.8,Some college/Associate,Female,Black,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16174,2.0,-2.0514,2.0,1.0,1.0,1.0,1.0,2.0,2.0,199401.0,0.0,0.0,,0.0,1.5,,,HS diploma,Female,Asian,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16176,3.5,0.8406,,,,,,2.0,8.0,199507.0,0.0,0.0,3.0,0.0,4.0,4.0,3.1,,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16177,3.0,-0.1809,4.0,7.0,0.0,0.0,4.0,2.0,8.0,199507.0,1.0,0.0,3.0,0.0,2.5,3.0,3.8,Some college/Associate,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16178,2.5,-0.4947,,,,,,2.0,2.0,199508.0,1.0,0.0,3.0,1.0,2.5,2.5,1.6,,Female,Asian,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16179,1.5,-0.5725,1.0,2.0,0.0,1.0,2.0,2.0,3.0,199402.0,0.5,0.0,3.0,1.0,1.5,1.5,3.1,Less than HS,Female,Black,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16180,2.0,-0.2942,5.0,2.0,0.0,0.0,1.0,2.0,3.0,199505.0,0.0,0.0,,0.0,1.5,,,Bachelor,Female,Black,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16181,4.0,1.2411,5.0,12.0,0.0,0.0,4.0,1.0,8.0,199504.0,0.0,12.5,3.0,1.0,3.5,3.5,2.8,Bachelor,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16182,,-0.0337,3.0,5.0,0.0,0.0,4.0,2.0,3.0,199503.0,,,3.0,1.0,,,1.7,Certificate,Female,Black,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16183,3.0,-0.6208,3.0,3.0,0.0,0.0,4.0,2.0,8.0,199311.0,2.0,0.0,,0.0,3.0,3.0,,Certificate,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16184,4.0,0.8287,2.0,1.0,1.0,1.0,2.0,2.0,6.0,199409.0,0.0,1.0,3.0,0.0,4.0,4.0,3.0,HS diploma,Female,Multiracial,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16185,4.0,0.4,7.0,13.0,0.0,0.0,4.0,2.0,8.0,199408.0,1.0,7.0,3.0,1.0,3.5,3.5,3.0,Graduate degree,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16186,2.5,,4.0,3.0,0.0,0.0,4.0,2.0,8.0,199500.0,0.0,1.0,,0.0,2.0,2.5,,Some college/Associate,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16187,1.5,-1.7668,,,,,,2.0,5.0,199411.0,1.0,0.0,3.0,0.0,1.5,2.0,2.5,,Female,Hispanic (race specified),0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16188,2.5,0.6341,5.0,6.0,0.0,0.0,4.0,2.0,8.0,199504.0,0.0,0.0,3.0,1.0,2.0,1.0,1.8,Bachelor,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16189,3.0,0.3548,4.0,5.0,0.0,0.0,3.0,1.0,8.0,199409.0,0.0,3.0,3.0,1.0,2.0,2.0,2.1,Some college/Associate,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16190,0.5,0.3797,,,,,,1.0,8.0,199503.0,0.0,0.0,,,0.5,,,,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16191,2.5,-0.4112,7.0,13.0,0.0,0.0,4.0,1.0,8.0,199412.0,0.0,0.0,3.0,0.0,2.0,3.0,0.5,Graduate degree,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16192,3.0,0.8094,5.0,6.0,0.0,0.0,2.0,1.0,8.0,199505.0,0.0,7.0,2.0,0.0,3.5,3.5,3.6,Bachelor,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16193,3.5,0.8132,2.0,3.0,0.0,0.0,4.0,2.0,8.0,199411.0,0.5,4.0,3.0,,3.5,2.5,3.3,HS diploma,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16194,4.0,0.8394,2.0,2.0,0.0,0.0,4.0,1.0,8.0,199503.0,17.0,1.0,,1.0,4.0,4.0,,HS diploma,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16195,1.0,-1.5049,,,,,,2.0,8.0,199507.0,0.0,0.0,,0.0,1.0,,,,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16196,3.5,0.8273,,,,,,2.0,8.0,199503.0,3.0,0.0,2.0,0.0,3.5,3.5,3.1,,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16198,2.5,,,,,,,1.0,,199500.0,1.5,0.5,3.0,1.0,2.5,3.0,2.6,,Male,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16199,3.0,1.408,5.0,5.0,0.0,0.0,1.0,2.0,8.0,199504.0,4.0,14.0,3.0,0.0,2.5,2.0,2.6,Bachelor,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16200,2.0,-0.1809,,,,,,2.0,6.0,199407.0,0.5,0.0,,0.0,2.0,,,,Female,Multiracial,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16201,2.0,-1.4555,2.0,4.0,0.0,0.0,4.0,1.0,8.0,199412.0,0.0,0.0,,0.0,1.5,2.0,,HS diploma,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16202,4.0,0.7085,4.0,8.0,0.0,0.0,4.0,2.0,8.0,199408.0,5.0,6.0,3.0,0.0,3.5,3.5,3.9,Some college/Associate,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16204,4.0,0.3581,5.0,6.0,0.0,0.0,4.0,2.0,8.0,199503.0,3.5,0.0,3.0,1.0,4.0,4.0,3.6,Bachelor,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16205,1.5,-1.1966,2.0,2.0,0.0,1.0,2.0,2.0,6.0,199507.0,3.0,0.0,,1.0,2.0,1.5,,HS diploma,Female,Multiracial,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16206,2.5,-0.1661,,,,,,2.0,3.0,199506.0,0.0,0.0,3.0,1.0,2.5,3.0,3.6,,Female,Black,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16207,3.0,0.6306,,,,,,1.0,2.0,199303.0,4.0,0.0,,1.0,2.5,3.5,,,Male,Asian,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16208,2.5,-0.353,4.0,12.0,0.0,0.0,4.0,2.0,8.0,199502.0,1.0,3.0,3.0,0.0,2.5,2.5,2.9,Some college/Associate,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16209,3.0,-0.0746,4.0,11.0,0.0,0.0,3.0,1.0,8.0,199502.0,2.0,0.0,3.0,0.0,2.5,2.5,3.0,Some college/Associate,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16210,1.5,-0.1577,3.0,4.0,0.0,0.0,4.0,1.0,8.0,199508.0,0.0,0.0,,0.0,1.0,3.5,,Certificate,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16213,2.0,-0.1277,3.0,9.0,0.0,0.0,4.0,1.0,8.0,199507.0,0.0,0.5,,0.0,1.5,,,Certificate,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16214,4.0,0.962,5.0,5.0,0.0,0.0,3.0,2.0,8.0,199506.0,17.0,0.0,3.0,1.0,4.0,4.0,3.8,Bachelor,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16215,4.0,-0.6798,,,,,,2.0,8.0,199502.0,0.0,4.0,2.0,,4.0,4.0,3.7,,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16216,3.5,-0.0141,3.0,6.0,0.0,0.0,4.0,1.0,8.0,199503.0,0.0,0.0,3.0,,2.5,,3.2,Certificate,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16218,2.5,0.0971,2.0,2.0,0.0,1.0,3.0,2.0,5.0,199508.0,1.0,5.0,,0.0,3.0,3.5,,HS diploma,Female,Hispanic (race specified),0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16220,3.0,1.5487,3.0,3.0,0.0,0.0,4.0,1.0,5.0,199512.0,3.0,0.0,,1.0,3.0,3.0,,Certificate,Male,Hispanic (race specified),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16221,3.0,0.0557,4.0,4.0,0.0,0.0,4.0,1.0,8.0,199501.0,1.0,0.0,2.0,1.0,2.5,2.5,3.0,Some college/Associate,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16222,2.5,-0.0298,3.0,1.0,1.0,1.0,2.0,2.0,8.0,199503.0,1.0,2.0,3.0,1.0,3.0,3.5,3.4,Certificate,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16223,3.5,0.541,5.0,11.0,0.0,0.0,4.0,2.0,8.0,199503.0,2.0,0.0,,0.0,3.5,3.5,,Bachelor,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16224,4.0,0.6834,2.0,4.0,0.0,0.0,4.0,1.0,8.0,199505.0,1.0,3.0,3.0,1.0,4.0,3.5,3.6,HS diploma,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
