Cluster,Outcome_GPA_Final,Trat_Creditos_Avanzados,Trat_Honors,Trat_Taller_Estudio,Contexto_GPA_9no,Contexto_Habilidad_Mate,Contexto_Ingreso_Familiar,X1PAREDU,X1SEX_1.0,X1SEX_2.0,Efecto_Causal_Creditos,Efecto_Causal_Honors,Efecto_Causal_Taller
4,3.5,6.0,6.0,1.0,0.8492997057487409,0.37646917546603714,3.3058433180654796,2.923929402215862,0.9839336042921399,-0.9834834377846552,0.009681938370293845,0.01726710836574146,0.032084414273331585
4,3.5,3.0,4.0,0.0,0.8492997057487409,1.0378706847348396,3.3058433180654796,2.923929402215862,0.9839336042921399,-0.9834834377846552,0.002202198197069379,0.008499471937093876,0.03203646289246276
2,2.0,2.0,0.0,0.0,-0.25797374080853325,-0.2833091298369551,-0.17581561728624137,-0.15958580753165322,-1.0163287397013119,1.0167939403764124,0.035816141765473354,0.02681399595992163,0.017148764982466196
1,3.0,1.0,1.0,0.0,0.8492997057487409,-0.8284892351537461,-0.9495176029199572,-0.930464609968532,-1.0163287397013119,1.0167939403764124,-0.025894750418700152,-0.01749714267835767,-0.1341817116245022
5,1.5,0.5,0.0,1.0,-0.8116104640871703,-0.19727931964901368,0.21103537553061655,-0.930464609968532,-1.0163287397013119,1.0167939403764124,0.06119017623613079,0.04661577760692359,-0.023407839427582816
2,3.0,2.0,0.0,0.0,0.2956629824701038,-0.17206555138009502,-0.5626666101030993,0.6112929949052256,-1.0163287397013119,1.0167939403764124,0.026043524702365584,0.016588105773034816,-0.038981391282541966
4,1.0,0.0,0.0,0.0,-1.3652471873658074,-0.013965485110180021,-0.17581561728624137,-0.15958580753165322,0.9839336042921399,-0.9834834377846552,0.05918324866940957,0.05700795669431912,0.02994616069063822
2,2.5,0.0,0.0,1.0,-0.25797374080853325,0.28924901570316824,-0.5626666101030993,-0.930464609968532,-1.0163287397013119,1.0167939403764124,0.03660926679583369,0.026523190113220123,0.05719310845956143
3,3.5,15.0,0.0,0.0,1.4029364290273778,2.3250714296223403,3.3058433180654796,2.923929402215862,0.9839336042921399,-0.9834834377846552,-0.02404290144164124,-0.011351368808028978,-0.10370021243897608
5,2.5,10.5,2.0,1.0,0.2956629824701038,1.0643830161764063,0.21103537553061655,-0.930464609968532,-1.0163287397013119,1.0167939403764124,0.04081227990039678,0.02626156044312025,-0.07913709895559098
3,2.5,2.0,3.0,0.0,-1.9188839106444444,-1.3135025801378384,-0.5626666101030993,0.6112929949052256,-1.0163287397013119,1.0167939403764124,0.06446331612917772,0.07973904864290929,0.15383981438099023
2,2.5,0.0,0.0,0.0,-0.25797374080853325,-0.013965485110180021,-0.17581561728624137,-0.15958580753165322,-1.0163287397013119,1.0167939403764124,0.04096492377739404,0.02624855096105759,0.05217181929402358
4,1.5,0.0,0.0,0.0,-1.9188839106444444,-0.013965485110180021,-0.17581561728624137,-0.15958580753165322,0.9839336042921399,-0.9834834377846552,0.06459619505599759,0.06722037436177972,0.06333767908038737
4,4.0,4.5,1.0,0.0,1.4029364290273778,1.6502514342361736,-0.5626666101030993,-0.15958580753165322,0.9839336042921399,-0.9834834377846552,-0.005893430682723759,-0.011418855513382481,-0.127621956431574
4,1.5,0.0,0.0,1.0,-0.8116104640871703,-0.6248312442434244,-0.17581561728624137,-0.15958580753165322,0.9839336042921399,-0.9834834377846552,0.04292377789270889,0.041574350944057946,0.03376967473484835
1,1.5,0.0,0.5,0.0,-0.25797374080853325,0.478298170921198,-1.3363685957368152,-0.15958580753165322,0.9839336042921399,-0.9834834377846552,0.03269681650544776,0.03979826338681858,0.07534567417141036
5,3.0,0.0,1.0,0.0,0.8492997057487409,-0.1551842301356688,-0.17581561728624137,-0.15958580753165322,-1.0163287397013119,1.0167939403764124,-0.003540956408081562,0.006098415628052311,-0.09267797589473706
3,2.0,0.0,0.0,0.0,0.2956629824701038,-1.2179499733504773,-0.17581561728624137,1.3821717973421044,0.9839336042921399,-0.9834834377846552,-0.015134119181964998,0.009030243231963454,0.02641621194623572
1,3.0,3.0,0.0,1.0,0.2956629824701038,-0.11265628623144114,-1.3363685957368152,0.6112929949052256,-1.0163287397013119,1.0167939403764124,0.021495617811451706,0.01092307733792941,-0.06781125805496349
0,2.5,0.0,0.0,0.0,-0.25797374080853325,0.0015090593638773674,-0.5626666101030993,-1.7013434124054108,0.9839336042921399,-0.9834834377846552,0.057527239761873954,0.04885915297149461,0.04977276931397137
4,1.0,0.0,0.0,0.0,-1.9188839106444444,-2.4289683454426183,-0.17581561728624137,-0.15958580753165322,0.9839336042921399,-0.9834834377846552,0.0641301899086408,0.06318421566891033,0.12236197680259052
4,3.0,3.0,0.0,0.0,0.8492997057487409,-0.17747623126612908,-0.17581561728624137,0.6112929949052256,0.9839336042921399,-0.9834834377846552,0.013307735406405632,0.0053663746111839265,-0.07772528921431737
4,3.0,0.0,0.0,0.0,0.2956629824701038,1.2579771424987047,0.21103537553061655,2.923929402215862,0.9839336042921399,-0.9834834377846552,0.009732840468298302,0.018301658645945976,-0.00863361856564317
5,3.0,0.5,0.0,0.0,0.8492997057487409,1.7225381175135885,-0.17581561728624137,1.3821717973421044,-1.0163287397013119,1.0167939403764124,0.023631372284649305,0.008477677921910044,-0.11543905533019867
0,2.5,2.0,1.0,1.0,-0.25797374080853325,0.2544042372371089,3.3058433180654796,0.6112929949052256,-1.0163287397013119,1.0167939403764124,0.01268154676907821,0.0455783140213932,0.062822491812448
2,3.5,0.0,2.5,0.0,1.4029364290273778,0.14673170750503134,3.3058433180654796,1.3821717973421044,-1.0163287397013119,1.0167939403764124,-0.0027036465150905506,0.0011801587302663185,-0.13180041590045322
2,1.5,0.0,0.0,1.0,-0.8116104640871703,-0.9212282884003697,3.3058433180654796,-0.15958580753165322,-1.0163287397013119,1.0167939403764124,0.038161575370360565,0.040408464254575616,0.0689771604469043
2,0.5,0.0,0.0,0.0,-1.3652471873658074,-2.0462168503045697,-0.17581561728624137,-0.15958580753165322,-1.0163287397013119,1.0167939403764124,0.0606624579752953,0.046230701138620635,0.09631010851580495
3,1.5,0.0,0.0,1.0,-0.8116104640871703,-0.500818461255524,0.9847373611643324,1.3821717973421044,0.9839336042921399,-0.9834834377846552,0.03850181410196546,0.051297868590424525,0.0364292497066636
0,2.0,0.0,1.0,0.0,-1.3652471873658074,-0.013965485110180021,-0.5626666101030993,-1.7013434124054108,0.9839336042921399,-0.9834834377846552,0.08965961766015125,0.07138486456816912,0.19570858557118131
2,3.5,4.0,19.0,1.0,0.8492997057487409,1.2376329861272168,0.9847373611643324,1.3821717973421044,-1.0163287397013119,1.0167939403764124,0.010025335151798754,0.0035491098275670253,-0.027020594151467403
1,3.5,0.0,6.0,1.0,0.8492997057487409,0.658798451919294,-1.3363685957368152,-0.930464609968532,0.9839336042921399,-0.9834834377846552,-0.0007898714085252667,0.028403983267731192,-0.05660061981037223
3,3.5,0.5,1.0,0.0,0.8492997057487409,0.44193840208704915,0.9847373611643324,1.3821717973421044,-1.0163287397013119,1.0167939403764124,0.005162568824133795,0.0018441098081676058,0.05584802403477689
5,2.0,0.0,0.0,1.0,-0.8116104640871703,-1.3672847382050168,0.21103537553061655,0.6112929949052256,-1.0163287397013119,1.0167939403764124,0.04965465743103446,0.048854692320300916,0.03482991297841524
